,daily_screen_time,app_sessions,notifications_number,night_usage,age,productivity_hours,stress_level,apps_installed,addicted
374,14.45954737,20,49,1.076591229,42,11.04057192,87.57,20,not addicted
375,5.697957311,21,69,0,44,8.089357562,35.97489511,24,not addicted
376,10.61696191,25,45,1.436160318,25,7.913092575,61.96,20,not addicted
377,8.550026017,23,46,0.091671003,42,6.497977464,61.26,32,not addicted
378,14.5694088,39,44,1.094901467,33,7.368113723,94.77872725,24,not addicted
379,5.575105144,17,35,0.595850857,22,8.508448426,23.61959939,30,not addicted
380,5.480834473,22,81,2.580139079,42,6.494704698,22.77910081,41,addicted
381,6.201822064,23,59,0.700303677,45,5.872812791,34.66718821,22,not addicted
382,1.628312827,27,38,0,33,8.368418562,17.1382482,24,not addicted
383,6.422734935,35,68,0.737122489,26,5.074028707,40.01698375,22,addicted
384,5.722602015,40,74,1.620433669,31,2.678424795,27.90410799,23,addicted
385,8.451181359,27,55,0.075196893,41,5.130759298,53.32227412,30,addicted
386,9.025267927,25,37,1.170877988,35,7.83459474,50.84350237,18,not addicted
387,13.62851252,18,46,0.93808542,31,8.44024323,90.57593971,23,not addicted
388,10.85127151,29,51,1.475211919,21,4.166529218,68.43821344,22,not addicted
389,6.269289033,29,67,0.711548172,40,3.842360906,34.46295232,27,addicted
390,5.304755986,31,56,2.550792664,26,9.115759386,34.14372364,33,addicted
391,9.475757515,31,57,0.245959586,16,9.65752403,70.00502568,35,addicted
392,4.039300379,34,67,1.339883396,28,8.715184962,18.53950151,35,addicted
393,13.4943763,27,43,1.915729383,41,5.201328491,84.9928276,22,not addicted
394,11.53832036,27,55,0.58972006,26,5.96476983,68.52531877,22,not addicted
395,6.592473044,24,65,1.765412174,28,8.213491842,43.8246751,35,addicted
396,2.860596413,32,64,1.143432735,38,3.672717529,10.61792906,36,addicted
397,12.06161712,28,63,0.676936187,39,4.055167717,73.47,26,not addicted
398,7.656380464,19,43,0.942730077,42,6.553911641,57.01651561,32,not addicted
399,11.71344894,26,43,0.618908156,38,6.531496509,60.9106238,32,not addicted
400,3.216717024,37,71,1.202786171,43,6.335297448,6.006251108,31,addicted
401,6.201874931,23,57,1.700312489,43,3.354272218,24.29669394,22,not addicted
402,8.02,28,74,1.00262185,31,3.414668735,36.38776129,26,addicted
403,8.140941781,29,80,1.023490297,29,5.297661644,54.8,29,addicted
404,6.649803586,14,43,1.774967264,19,6.297070157,25.84022465,27,not addicted
405,9.868549797,38,76,1.311424966,41,4.851052328,56.23234533,30,addicted
406,4.797138712,28,50,0,47,8.309144652,34.9657253,27,not addicted
407,7.57,45,77,1.928810257,20,2.20832953,49.60375988,37,addicted
408,8.360886895,31,82,0.060147816,40,6.80722051,46.30973157,33,addicted
409,9.543316502,32,67,0.257219417,39,3.095461866,59.16913633,35,addicted
410,10.13484463,31,74,2.355807439,25,6.053572665,61.8805211,36,addicted
411,4.626073724,23,47,0,54,6.887879522,25.51403279,27,not addicted
412,3.397657488,22,44,0,54,8.894582641,18.27759774,24,not addicted
413,11.83303047,20,55,1.638838411,30,12.11771372,93.35245714,28,not addicted
414,8.996942036,35,58,0.166157006,20,5.404655452,62.07476125,23,not addicted
415,5.75454039,31,48,0,43,8.240325459,59.33375152,24,not addicted
416,12.65345593,25,61,2.775575988,38,5.751518434,70.95,27,not addicted
417,8.347023903,32,67,1.057837317,44,5.957516702,49.23247745,32,addicted
418,11.53789155,31,84,0.589648592,42,6.333937117,55.90609166,27,addicted
419,8.202555444,29,59,1.033759241,52,8.595216599,41.11966464,18,not addicted
420,14.18224377,31,90,2.030373962,42,0.950956574,100,29,addicted
421,13.26602253,31,74,2.877670421,26,5.738982855,74.37579227,30,addicted
422,7.25,25,72,0,42,7.95964065,62.71145833,13,not addicted
423,10.91471285,38,61,2.485785475,15,6.37831887,53.05465451,20,addicted
424,9.936127849,27,61,2.322687975,37,3.473265483,49.08207675,35,addicted
425,12.10589467,28,61,0.684315779,33,8.829384389,69.22305583,25,not addicted
426,5.105229618,30,77,1.51753827,16,7.968125039,29.99387849,34,addicted
427,10.05815438,34,74,1.34302573,29,8.461543646,69.58,27,addicted
428,11.17527346,40,65,3.529212243,43,5.225385209,71.55934494,36,addicted
429,2.723781541,40,73,0.120630257,20,1.791842371,12.17953667,26,addicted
430,4.450224462,44,69,0,43,4.933342097,25.36818871,34,addicted
431,1.882303467,25,66,0,18,4.84046854,8.103191602,41,addicted
432,7.191779497,29,43,0.865296583,53,2.542673132,34.00413963,25,not addicted
433,10.15262677,42,65,1.358771128,31,6.556018532,52.04,36,addicted
434,12.50707116,27,52,0.751178526,36,2.513941946,85.32126585,27,addicted
435,8.222284341,35,55,0.03704739,32,4.085917536,31.05205677,18,addicted
436,12.88584664,41,61,2.814307773,24,6.808679349,93.48866679,18,addicted
437,3.859695625,41,69,0.309949271,25,3.828502887,19.7282315,28,addicted
438,2.889852682,36,53,0,39,3.613745697,9.614030028,22,not addicted
439,7.833356903,34,42,0,42,6.369879645,54.39773433,37,not addicted
440,9.152196347,22,57,0.192032724,51,8.742608292,69.77,24,not addicted
441,7.901915756,41,64,1.983652626,29,3.558816221,58.58781895,30,addicted
442,1.7976737,28,50,0,27,6.250926025,15.80456269,29,not addicted
443,7.732639881,34,69,0.95543998,29,7.543431745,57.26447419,40,addicted
444,4.09,23,51,0.34776525,38,5.141751211,7.354573219,22,not addicted
445,10.00901765,39,62,3.334836274,29,3.739084729,54.83580046,21,addicted
446,9.099794738,37,71,1.183299123,29,4.54441497,45.48706783,39,addicted
447,5.180360641,24,44,0.530060107,45,6.612319366,43.32855116,29,not addicted
448,6.458399248,32,66,1.743066541,43,2.808260991,34.9156153,25,addicted
449,4.822359434,26,25,0.470393239,48,7.422703278,37.38822217,24,not addicted
450,7.811962708,37,77,1.968660451,33,5.267928471,52.23034567,19,addicted
451,10.86542696,33,72,2.47757116,32,4.568846532,56.56949241,29,addicted
452,5.042821861,35,82,1.507136977,41,4.706520895,24.38734907,29,addicted
453,9.512139547,28,74,0.252023258,37,7.646908845,70.01101419,28,addicted
454,6.409227145,34,64,0.734871191,15,7.612258676,30.70053638,29,addicted
455,5.621381503,35,71,0,42,3.062433805,34.98,32,addicted
456,7.67890892,31,68,1.94648482,34,3.608729357,38.25,22,addicted
457,4.894273033,36,57,1.482378839,21,4.843023907,26.22611633,29,addicted
458,6.339052084,25,48,0,40,8.976919028,37.57269306,21,not addicted
459,4.406366322,32,54,0,42,7.608566745,18.60953283,33,addicted
460,13.8941754,29,53,0.982362566,48,4.519776523,73.76058285,25,not addicted
461,8.105790656,27,72,1.017631776,21,4.143136668,51.4974773,23,addicted
462,5.900823476,25,39,0.650137246,32,5.577631296,26.95756677,22,not addicted
463,8.641939732,24,45,0.106989955,34,5.594671222,43.74506284,23,not addicted
464,7.66,32,70,1.943835975,39,8.530473428,36.58756367,36,addicted
465,7.337091201,32,75,1.8895152,36,8.961045977,43.24,19,addicted
466,9.8425001,32,64,1.30708335,44,8.471850817,68.49201694,32,addicted
467,10.27252313,35,70,2.378753855,15,6.753264318,76.70042514,30,addicted
468,6.408496557,31,57,0.734749426,32,5.637040957,31.19179848,29,addicted
469,6.272545278,19,48,0.71209088,41,5.075155397,59.1383796,26,not addicted
470,7.174844909,35,71,0,19,4.49764757,33.00202084,30,addicted
471,1.094236506,27,46,0,36,5.541774262,17.40090427,28,not addicted
472,3.454426813,26,48,0,35,5.639151773,13.50959634,22,not addicted
473,12.1006228,18,41,0.683437134,37,6.564538365,63.89450412,26,not addicted
474,12.93490314,28,53,0.822483857,35,3.627621922,70.16185728,27,not addicted
475,7.252891881,34,92,0,38,9.97377615,42.99287429,26,addicted
476,9.729670889,22,43,0.288278482,47,6.289986086,64.18,25,not addicted
477,8.933750464,38,56,1.155625077,15,3.334934019,60.30118316,23,addicted
478,15,42,60,2.539440404,41,6.528007492,80.56014985,21,addicted
479,11.35872473,24,39,1.559787456,32,3.505170356,58.25575553,31,not addicted
480,7.62,32,84,0.936041204,38,2.541680653,36.53109642,35,addicted
481,5.133378678,23,41,0.52222978,43,4.944322799,29.68672805,21,not addicted
482,3.180661039,26,46,1.19677684,45,3.894922198,16.98241019,30,not addicted
483,8.61,22,52,1.101731818,51,1.524912269,42.16059082,26,not addicted
484,5.73,31,27,0,27,4.134801847,37.08172353,24,not addicted
485,3.733238871,21,49,1.288873145,52,6.131284404,45.02512131,25,not addicted
486,6.06,31,59,0.676713558,16,6.747642269,31.31453347,33,addicted
487,4.755355989,28,83,0.459225998,39,3.783244089,24.19701772,29,addicted
488,13.06142491,35,41,0.843570818,24,5.279830785,83.96516513,26,not addicted
489,10.64491927,40,69,2.440819878,26,5.720591854,58.28135271,23,addicted
490,7.976082076,36,76,1.996013679,18,7.334482241,54.54613727,16,addicted
491,12.43983242,17,45,0.739972069,28,6.640728647,67.45356743,26,not addicted
492,8.232104923,20,57,1.038684154,24,5.916059804,67.71382561,21,not addicted
493,5.416147396,42,89,0,22,4.172387486,35.94,24,addicted
494,12.56937223,29,61,0.761562039,49,7.689988525,69.2160039,19,not addicted
495,9.616730131,27,44,1.269455022,22,6.70565415,51.81346379,24,not addicted
496,4.888261537,21,51,0.481376923,38,7.743100124,24.1915717,17,not addicted
497,7.428983966,25,57,1.904830661,27,8.686374833,58.30140046,19,not addicted
498,5.37314524,34,74,0.562190873,39,7.365624496,19.55136136,30,addicted
499,3.851600807,31,76,2.308600135,39,3.666029165,16.43018814,30,addicted
500,10.77853264,25,54,0.463088774,38,8.719169722,59.05459029,24,not addicted
501,13.72824992,31,70,3.95470832,40,5.992156017,82.21261986,24,addicted
502,3.804297279,31,58,1.300716213,44,6.864445154,20.11468674,24,addicted
503,9.68890771,35,67,1.281484618,32,4.254386084,43.22116795,31,addicted
504,6.048072293,48,63,0,18,5.800088658,32.29020692,25,addicted
505,6.538623849,33,54,1.756437308,33,7.950224658,38.23623626,30,addicted
506,6.222818227,29,72,0,23,3.685951082,31.05593101,26,addicted
507,5.408027691,38,81,2.568004615,34,8.343387745,39.31592104,33,addicted
508,8.145564884,36,58,1.024260814,19,3.459704214,58.06747359,26,addicted
509,5.507149651,24,51,0,42,6.96080665,32.25903091,25,not addicted
510,8.811370477,23,51,1.135228413,20,9.115270793,55.17363873,18,not addicted
511,7.849285672,27,66,0,33,5.919472001,25.48515406,34,addicted
512,7.283155859,27,71,1.880525977,24,2.789448614,39.48790743,29,addicted
513,5.277309014,38,59,0,20,7.502410846,41.712071,38,addicted
514,6.269686008,25,58,1.711614335,24,7.788281708,33.38375022,25,not addicted
515,10.26617368,24,48,1.377695613,53,6.631369162,54.2244253,20,not addicted
516,9.502751563,22,62,0.250458594,50,13.13884446,79.79339864,24,not addicted
517,5.067334266,34,69,0.511222378,34,7.909538595,48.5947775,28,addicted
518,8.297996916,15,58,0.049666153,22,8.233787456,54.46373062,25,not addicted
519,10.25416137,21,36,1.375693562,19,8.569455306,72.91407434,22,not addicted
520,2.991784157,19,39,0,27,3.887032291,0,21,not addicted
521,9.630080577,28,52,0.271680096,42,1.60622428,49.90496906,19,not addicted
522,6.01,35,62,0,34,4.765021063,31.37319361,26,addicted
523,9.711796006,30,68,3.285299334,35,4.882009951,55.91097505,30,addicted
524,5.71,22,46,0,42,4.75502799,29.36189497,18,not addicted
525,2.585353698,31,53,0.09755895,41,3.724986854,0,23,not addicted
526,3.117372686,37,76,0.186228781,41,8.193012309,22.56448231,42,addicted
527,8.14425484,35,67,3.024042473,31,5.271827064,54.30207032,28,addicted
528,8.779167505,20,45,1.129861251,39,5.800949396,68.69399295,18,not addicted
529,5.287050125,22,52,0.547841687,50,8.605845368,23.8392081,28,not addicted
530,9.915777376,28,47,0.319296229,48,1.564918421,50.79303268,18,not addicted
531,3.015439813,22,42,0,40,4.660007757,0,25,not addicted
532,7.801760604,18,39,0,53,7.853216582,43.87489526,24,not addicted
533,4.366951401,23,63,0,51,5.450555891,35.21282621,28,not addicted
534,6.044491677,37,69,2.674081946,38,1.694116069,30.14927144,24,addicted
535,8.142196014,32,52,1.023699336,29,6.071722409,70.28762427,28,not addicted
536,5.418759904,28,43,0,24,4.871702582,29.94661107,31,not addicted
537,6.846333367,21,53,1.807722228,46,7.073496142,42.55,18,not addicted
538,11.01887843,29,81,2.503146405,44,6.31844846,52.48223976,31,addicted
539,6.269324391,47,90,0,35,3.143610173,40.4881498,34,addicted
540,10.50707634,41,75,2.417846056,44,5.010340103,43.25,33,addicted
541,4.610879436,30,53,0,46,6.346848978,34.60225617,19,not addicted
542,9.589412534,30,42,0.264902089,25,5.362214088,64.78075696,26,not addicted
543,12.32470586,25,51,0.72078431,20,6.679645712,87.54114942,24,not addicted
544,1,28,72,0,20,5.490015641,0,34,addicted
545,5.61,27,61,1.601552372,29,5.080281059,35.26150658,35,addicted
546,9.73,39,50,2.288536064,36,4.28190828,64.02546388,25,addicted
547,7.390863842,33,46,0,48,3.221140819,48.76799943,17,not addicted
548,9.11343762,25,25,1.185572937,27,2.567350362,46.02763297,16,not addicted
549,6.18804444,24,45,0,35,3.804009055,13.20844774,28,not addicted
550,8.26,29,70,2.043294894,39,2.173480148,53.02821914,24,addicted
551,7.532968294,20,54,0.922161382,34,8.923750161,43.67281298,23,not addicted
552,11.50334618,19,54,0.583891031,49,6.716664704,63.35337118,26,not addicted
553,8.76326253,41,68,0.127210422,23,4.381972682,60.21902882,29,addicted
554,9.012807986,26,47,1.168801331,50,4.977540231,53.62765254,21,not addicted
555,6.764369102,15,48,0.794061517,25,5.340402474,27.39426408,32,not addicted
556,6.54,32,48,1.756196888,42,5.034273855,19.90856508,37,not addicted
557,6.702325437,27,59,0,27,4.435518367,28.92431997,24,not addicted
558,9.18,22,51,2.197226071,43,4.196506147,79.03026151,27,not addicted
559,6.737046558,34,70,1.78950776,16,4.361388387,47.65,28,addicted
560,8.869324571,27,34,1.144887428,50,7.094306171,55.10207084,24,not addicted
561,14.2262024,30,55,1.037700399,52,6.909169536,83.5406051,24,not addicted
562,10.61337411,32,72,3.435562352,25,5.87630353,61.21,18,addicted
563,7.021929403,43,63,1.836988234,39,8.583597992,53.80353625,25,addicted
564,11.60364177,40,57,1.600606961,29,1.754702129,64.71589318,24,addicted
565,6.775773881,35,61,1.795962313,39,6.288460205,46.42,29,addicted
566,1.885626394,45,51,0.980937732,31,4.825786025,7.83,25,addicted
567,4.975741067,33,63,0.495956845,40,5.970078316,49.25601272,32,addicted
568,2.387624237,36,64,0.064604039,31,8.371144254,21.7486305,29,addicted
569,6.945459548,28,71,1.824243258,30,6.622778407,54.13,25,addicted
570,8.055255138,38,63,0.00920919,41,1.707795113,42.48743308,31,addicted
571,13.02931194,23,36,1.838218656,51,4.529068056,88.75723275,14,not addicted
572,8.980782121,19,59,0.163463687,29,4.843711287,50.75891847,24,not addicted
573,7.342698414,46,67,0.890449736,15,8.055017412,45.15653872,26,addicted
574,10.48821674,29,65,0.414702791,24,2.817523835,79.27977717,39,addicted
575,1.366594073,33,57,0,37,4.478612472,0,35,addicted
576,8.706843674,40,72,4.117807279,31,5.101623866,54.27,27,addicted
577,10.31,26,56,2.385432597,19,5.219002629,66.25562608,22,addicted
578,3.564241263,21,44,0,42,7.26000219,26.58549138,30,not addicted
579,11.43126213,24,52,0.571877022,23,6.774607753,64.07972785,26,not addicted
580,9.015489222,22,57,0.169248204,35,11.04313205,74.95557634,29,not addicted
581,6.754136258,38,84,0,36,5.352534057,27.5754987,35,addicted
582,9.898345598,33,65,0.316390933,37,9.729442694,73.97892748,26,addicted
583,14.81207857,27,60,1.135346429,46,6.607532803,100,24,not addicted
584,8.545598765,32,62,1.090933128,26,4.950444395,70.28248049,25,addicted
585,8.744661759,25,60,0.124110293,42,6.205886451,36.58569957,22,not addicted
586,6.621917301,23,53,0,28,5.565584256,31.04318893,24,not addicted
587,5.450466892,41,95,1.575077815,16,7.74597153,47.62223194,29,addicted
588,10.49100745,22,46,0.415167908,40,4.061480423,44.17565315,30,not addicted
589,5.431748522,36,60,2.571958087,19,4.196770549,16.52590212,29,addicted
590,8.214698712,26,46,2.035783119,49,7.755846107,44.4051144,33,not addicted
591,6.56702766,37,66,3.761171277,32,7.095996894,41.32210384,28,addicted
592,9.436939477,33,75,0.239489913,25,8.796112537,72.54,25,addicted
593,9.000986316,30,58,1.166831053,18,3.907367043,52.15325875,26,addicted
594,11.11261983,31,66,0.518769972,22,4.695880426,60.59,32,addicted
595,6.469950803,41,65,1.744991801,29,8.155694969,41.9336042,29,addicted
596,7.190375194,25,55,0,31,7.234798242,47.838216,15,not addicted
597,5.063708853,38,75,0,26,7.220619911,34.79465134,28,addicted
598,6.66712022,27,67,1.77785337,41,3.911006896,38.22285924,37,addicted
599,9.131901479,35,59,2.188650247,29,4.022456943,35.24054774,24,addicted
600,10.27096585,40,77,1.378494308,28,6.541192005,52.44963521,42,addicted
601,5.233504027,31,77,2.538917338,30,1.710135543,45.60373502,20,addicted
602,10.60881776,46,63,3.43480296,33,11.09353447,65.52359594,30,addicted
603,12.06691358,26,65,2.677818929,26,2.83873894,69.17626027,23,addicted
604,9.24030471,37,70,4.206717452,40,7.559084274,66.62351374,29,addicted
605,13.63038744,40,79,3.938397906,39,4.434941684,70.48,25,addicted
606,5.678632403,23,51,0.6131054,46,7.887325933,31.81831308,23,not addicted
607,4.26603589,23,48,0,38,10.0688792,26.97379939,24,not addicted
608,2.663839253,37,57,0.110639876,29,6.779311248,11.56926049,40,addicted
609,12.48813293,27,60,2.748022156,50,3.050381411,75.93642584,16,not addicted
610,9.963096969,22,48,0.327182828,40,6.906153034,57.9016425,19,not addicted
611,7.833245987,16,64,1.972207665,51,2.300328476,33.00604545,26,not addicted
612,8.839905879,28,69,0.139984313,25,6.090738941,54.85421409,41,not addicted
613,4.623532858,33,63,0.437255476,39,5.335824104,14.45767923,19,addicted
614,15,35,84,2.22287599,19,9.082807563,91.65615125,20,addicted
615,8.387663546,26,87,1.064610591,33,4.687067912,64.06733952,24,addicted
616,8.328184384,34,76,0.054697397,26,6.859488401,47.15887433,33,addicted
617,10.17729987,19,49,0.362883312,32,4.414258435,49.34896793,22,not addicted
618,9.443027695,24,49,1.240504616,46,1.936506093,55.38828804,22,not addicted
619,8.671652073,34,76,1.111942012,18,3.584014446,43.71020136,31,addicted
620,5.628576634,38,78,0,29,3.297254501,39.71654983,26,addicted
621,9.414405071,32,64,0.235734179,36,6.926005626,55.00654295,28,addicted
622,13.65,39,67,2.941012248,23,8.854881626,98.97407345,25,addicted
623,12.03626014,39,77,2.672710023,30,6.581494798,83.84745679,34,addicted
624,12.77955988,29,48,2.796593313,54,5.923459748,75.14655423,16,not addicted
625,6.466352971,39,55,0.744392162,23,4.357804534,45.9542085,40,addicted
626,5.031185539,30,36,0,33,4.803381795,26.25474914,29,not addicted
627,7.62263924,25,40,1.93710654,39,7.016978443,46.07540429,22,not addicted
628,8.167174737,35,68,1.027862456,32,5.819282902,45.38870646,34,addicted
629,11.28257456,21,60,1.547095759,33,8.38322798,75.36000693,31,not addicted
630,2.922606111,30,65,0,18,8.716494138,31.86551943,29,addicted
631,12.58865096,21,50,0.76477516,26,6.399324104,83.51838782,26,not addicted
632,7.525976304,30,51,0,33,6.460968301,54.37522384,23,not addicted
633,6.72,21,66,0.786559465,51,8.461516719,49.54647511,28,not addicted
634,4.963686874,28,73,2.493947812,31,4.275627961,35.29468047,35,addicted
